ID "State Code" "County Code" "Site Num" Address State County City "Date Local" "O3 Units" "O3 Mean" "O3 1st Max Value" "O3 1st Max Hour" "O3 AQI"
15287 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-16 "Parts per million" 0.017292 0.025 21 21
15288 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-16 "Parts per million" 0.017292 0.025 21 21
15289 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-17 "Parts per million" 0.016042 0.023 0 19
15290 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-17 "Parts per million" 0.016042 0.023 0 19
15291 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-17 "Parts per million" 0.016042 0.023 0 19
15292 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-17 "Parts per million" 0.016042 0.023 0 19
15293 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-18 "Parts per million" 0.004958 0.01 1 8
15294 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-18 "Parts per million" 0.004958 0.01 1 8
15295 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-18 "Parts per million" 0.004958 0.01 1 8
15296 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-18 "Parts per million" 0.004958 0.01 1 8
15297 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-19 "Parts per million" 0.013958 0.023 22 19
15298 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-19 "Parts per million" 0.013958 0.023 22 19
15299 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-19 "Parts per million" 0.013958 0.023 22 19
15300 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-19 "Parts per million" 0.013958 0.023 22 19
15301 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-20 "Parts per million" 0.023125 0.025 10 21
15302 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-20 "Parts per million" 0.023125 0.025 10 21
15303 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-20 "Parts per million" 0.023125 0.025 10 21
15304 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-20 "Parts per million" 0.023125 0.025 10 21
15305 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-21 "Parts per million" 0.0135 0.023 6 19
15306 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-21 "Parts per million" 0.0135 0.023 6 19
15307 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-21 "Parts per million" 0.0135 0.023 6 19
15308 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-21 "Parts per million" 0.0135 0.023 6 19
15309 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-22 "Parts per million" 0.005125 0.01 23 8
15310 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-22 "Parts per million" 0.005125 0.01 23 8
15311 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-22 "Parts per million" 0.005125 0.01 23 8
15312 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-22 "Parts per million" 0.005125 0.01 23 8
15313 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.012875 0.023 8 19
15314 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.012875 0.023 8 19
15315 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.012875 0.023 8 19
15316 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.012875 0.023 8 19
15317 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.010458 0.018 9 15
15318 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.010458 0.018 9 15
15319 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.010458 0.018 9 15
15320 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.010458 0.018 9 15
15321 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.017833 0.025 21 21
15322 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.017833 0.025 21 21
15323 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.017833 0.025 21 21
15324 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.017833 0.025 21 21
15325 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.01925 0.025 9 21
15326 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.01925 0.025 9 21
15327 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.01925 0.025 9 21
15328 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.01925 0.025 9 21
15329 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.004083 0.008 0 7
15330 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.004083 0.008 0 7
15331 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.004083 0.008 0 7
15332 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.004083 0.008 0 7
15333 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.014375 0.02 8 17
15334 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.014375 0.02 8 17
15335 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.014375 0.02 8 17
15336 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.014375 0.02 8 17
15337 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015765 0.026 8 22
15338 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015765 0.026 8 22
15339 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015765 0.026 8 22
15340 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015765 0.026 8 22
15341 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-30 "Parts per million" 0.005944 0.009 11 8
15342 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-30 "Parts per million" 0.005944 0.009 11 8
15343 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-30 "Parts per million" 0.005944 0.009 11 8
15344 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-30 "Parts per million" 0.005944 0.009 11 8
15345 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-31 "Parts per million" 0.012042 0.022 8 19
15346 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-31 "Parts per million" 0.012042 0.022 8 19
15347 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-31 "Parts per million" 0.012042 0.022 8 19
15348 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-01-31 "Parts per million" 0.012042 0.022 8 19
15349 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-01 "Parts per million" 0.005375 0.01 8 8
15350 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-01 "Parts per million" 0.005375 0.01 8 8
15351 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-01 "Parts per million" 0.005375 0.01 8 8
15352 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-01 "Parts per million" 0.005375 0.01 8 8
15353 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-02 "Parts per million" 0.005042 0.011 23 9
15354 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-02 "Parts per million" 0.005042 0.011 23 9
15355 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-02 "Parts per million" 0.005042 0.011 23 9
15356 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-02 "Parts per million" 0.005042 0.011 23 9
15357 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-03 "Parts per million" 0.015 0.022 8 19
15358 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-03 "Parts per million" 0.015 0.022 8 19
15359 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-03 "Parts per million" 0.015 0.022 8 19
15360 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-03 "Parts per million" 0.015 0.022 8 19
15361 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-04 "Parts per million" 0.021542 0.026 8 22
15362 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-04 "Parts per million" 0.021542 0.026 8 22
15363 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-04 "Parts per million" 0.021542 0.026 8 22
15364 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-04 "Parts per million" 0.021542 0.026 8 22
15365 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-05 "Parts per million" 0.014222 0.019 0 16
15366 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-05 "Parts per million" 0.014222 0.019 0 16
15367 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-05 "Parts per million" 0.014222 0.019 0 16
15368 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-05 "Parts per million" 0.014222 0.019 0 16
15369 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-06 "Parts per million" 0.012292 0.018 8 15
15370 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-06 "Parts per million" 0.012292 0.018 8 15
15371 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-06 "Parts per million" 0.012292 0.018 8 15
15372 36 5 83 "200TH STREET AND SOUTHERN BLVD Harding Lab" "New York" Bronx "New York" 2007-02-06 "Parts per million" 0.012292 0.018 8 15
15373 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.011083 0.022 8 19
15374 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.011083 0.022 8 19
15375 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.011083 0.022 8 19
15376 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-23 "Parts per million" 0.011083 0.022 8 19
15377 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.008708 0.016 9 14
15378 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.008708 0.016 9 14
15379 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.008708 0.016 9 14
15380 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-24 "Parts per million" 0.008708 0.016 9 14
